ranking,world_rank,university,presence_rank,impact_rank,openness_rank,excellence_rank
1341.0,16214.0,ICFAI University Himachal Pradesh,23286.0,20591.0,5976.0,6020.0
1342.0,16214.0,United Institute of Technology Coimbatore,23276.0,18302.0,8876.0,6020.0
1343.0,16231.0,Alvas Engineering College,23868.0,20067.0,6641.0,6020.0
1344.0,16231.0,Maharishi Mahesh Yogi Vedic Vishwavidyalaya,23140.0,14043.0,11400.0,6020.0
1345.0,16231.0,Quantum University India,21065.0,14284.0,11400.0,6020.0
1346.0,16237.0,IEC College of Engineering and Technology,20091.0,14407.0,11400.0,6020.0
1347.0,16237.0,Islamiah College Vaniyambadi,15348.0,20211.0,7577.0,6020.0
1348.0,16237.0,ICFAI University Jharkhand,17981.0,16874.0,10485.0,6020.0
1349.0,16250.0,Veer Kunwar Singh University,20854.0,14343.0,11400.0,6020.0
1350.0,16250.0,Krupanidhi College,14729.0,14904.0,11400.0,6020.0
1351.0,16250.0,Maulana Azad Institute of Dental Sciences New Delhi,18971.0,14529.0,11400.0,6020.0
1352.0,16250.0,(1) DMI College of Engineering,20478.0,18835.0,8637.0,6020.0
1353.0,16264.0,Damodaram Sanjivayya National Law University,20415.0,14394.0,11400.0,6020.0
1354.0,16273.0,Parala Maharaja Engineering College,21141.0,20729.0,6178.0,6020.0
1355.0,16273.0,St Vincent Pallotti College of Engineering and Technology,7132.0,19200.0,9358.0,6020.0
1356.0,16289.0,Institute for Design of Electrical Measuring Instruments,22539.0,14201.0,11400.0,6020.0
1357.0,16289.0,Shirdi sai Engineering College Anekal Bangalore,12436.0,21331.0,6405.0,6020.0
1358.0,16298.0,Kamala Nehru College,16615.0,14799.0,11400.0,6020.0
1359.0,16298.0,Desh Bhagat University,18263.0,14655.0,11400.0,6020.0
1360.0,16298.0,Budge Budge Institute of Technology,20228.0,18634.0,8925.0,6020.0
1361.0,16298.0,Dr Bhanuben Nanavati College of Pharmacy,21109.0,20703.0,6268.0,6020.0
1362.0,16316.0,The Glocal University,18996.0,14617.0,11400.0,6020.0
1363.0,16325.0,(1) Nava Nalanda Mahavihara,21701.0,14350.0,11400.0,6020.0
1364.0,16339.0,Apeejay Stya University,15542.0,14942.0,11400.0,6020.0
1365.0,16358.0,Bastar University,20968.0,14454.0,11400.0,6020.0
1366.0,16369.0,Himalayan University,17213.0,14829.0,11400.0,6020.0
1367.0,16387.0,Trivandrum Medical College,22705.0,23681.0,8562.0,5275.0
1368.0,16394.0,D Y Patil Institute of Engineering Management and Research,16897.0,21344.0,6068.0,6020.0
1369.0,16402.0,National Museum Institute of History of Art Conservation and Musicology,20080.0,14600.0,11400.0,6020.0
1370.0,16437.0,Kandula Sreenivasa Reddy Memorial College of Engineering,18063.0,18683.0,9257.0,6020.0
1371.0,16453.0,Saraswati College of Engineering,17507.0,19468.0,8482.0,6020.0
1372.0,16459.0,St Berchmans College,18654.0,20690.0,6890.0,6020.0
1373.0,16459.0,Sethu Institute of Technology Virudhunagar,7568.0,15712.0,11400.0,6020.0
1374.0,16459.0,Sipna's College of Engineering & Technology Amravati,15723.0,18954.0,9212.0,6020.0
1375.0,16468.0,Dr Sarvepalli Radhakrishnan Rajasthan Ayurved University,26017.0,13919.0,11400.0,6020.0
1376.0,16483.0,Allahabad State University,21614.0,14542.0,11400.0,6020.0
1377.0,16483.0,(3) Kolhapur Institute of Technology College of Engineering,18689.0,20513.0,7170.0,6020.0
1378.0,16483.0,Kathir College of Engineering,21602.0,20010.0,7442.0,6020.0
1379.0,16496.0,AISECT University,20228.0,14717.0,11400.0,6020.0
1380.0,16496.0,Reena Mehta College,24434.0,14218.0,11400.0,6020.0
1381.0,16496.0,Srimanta Sankaradeva University of Health Sciences,16807.0,15035.0,11400.0,6020.0
1382.0,16496.0,Mar Baselios Christian College of Engineering and Technology Kuttikanam,20166.0,18056.0,9764.0,6020.0
1383.0,16509.0,Government Engineering College Sreekrishnapuram,21350.0,18084.0,9632.0,6020.0
1384.0,16512.0,Sri Guru Tegh Bahadur Khalsa College,17213.0,15025.0,11400.0,6020.0
1385.0,16531.0,Rustamji Institute of Technology,21275.0,18660.0,9109.0,6020.0
1386.0,16531.0,Aurora College of Engineering,20362.0,14745.0,11400.0,6020.0
1387.0,16531.0,(3) Bharati Vidyapeeth University College of Engineering Pune,16048.0,15139.0,11400.0,6020.0
1388.0,16531.0,Deshbandhu College,19300.0,14849.0,11400.0,6020.0
1389.0,16546.0,Cambridge Institute of Technology,17981.0,17075.0,10599.0,6020.0
1390.0,16546.0,Sree Chaitanya College of Engineering Karimnagar,10658.0,18954.0,9675.0,6020.0
1391.0,16546.0,Manav Bharti University,25491.0,14114.0,11400.0,6020.0
1392.0,16552.0,Ambala College of Engineering & Applied Research,21458.0,18854.0,8907.0,6020.0
1393.0,16552.0,Neotia University,18882.0,19525.0,8447.0,6020.0
1394.0,16552.0,Kuppam Engineering College,22217.0,19468.0,8125.0,6020.0
1395.0,16552.0,Career College Bhopal,18715.0,19727.0,8234.0,6020.0
1396.0,16563.0,MCM Academy,16048.0,15180.0,11400.0,6020.0
1397.0,16563.0,Government College of Engineering Tirunelveli,24309.0,19946.0,7240.0,6020.0
1398.0,16563.0,Ramniranjan Jhunjhunwala College of Arts Science & Commerce,15698.0,19021.0,9285.0,6020.0
1399.0,16570.0,St Mary's Academy Meerut,21109.0,14731.0,11400.0,6020.0
1400.0,16570.0,(3) Sambalpur University Institute of Information Technology,22416.0,20609.0,6719.0,6020.0
1401.0,16570.0,M I C College of Technology,16489.0,19371.0,8864.0,6020.0
1402.0,16570.0,Mount Carmel College Bangalore,19690.0,14869.0,11400.0,6020.0
1403.0,16570.0,Jagadguru Ramanadacharya Rajasthan Sanskrit University,18845.0,14953.0,11400.0,6020.0
1404.0,16581.0,Kerala University of Health Sciences,27386.0,13426.0,11400.0,6020.0
1405.0,16581.0,Royal Global University,20316.0,19089.0,8820.0,6020.0
1406.0,16581.0,Padre Conceição College of Engineering,20936.0,17386.0,10272.0,6020.0
1407.0,16595.0,Madras Medical College,23299.0,22616.0,11400.0,4755.0
1408.0,16608.0,Mohamed Sathak A J College of Engineering,22603.0,19029.0,8658.0,6020.0
1409.0,16608.0,Chandigarh Engineering College,20408.0,14838.0,11400.0,6020.0
1410.0,16608.0,Sri Ramakrishna Engineering College,19531.0,14935.0,11400.0,6020.0
1411.0,16630.0,National Institute of Agricultural Marketing,20334.0,14861.0,11400.0,6020.0
1412.0,16639.0,The Delhi School of Communication,22311.0,14694.0,11400.0,6020.0
1413.0,16644.0,Acharya Prafulla Chandra College,19084.0,20585.0,7318.0,6020.0
1414.0,16644.0,Asutosh College,22480.0,16950.0,10485.0,6020.0
1415.0,16655.0,Indraprastha College for Women,13700.0,15525.0,11400.0,6020.0
1416.0,16655.0,M H Saboo Siddik College of Engineering,16489.0,20589.0,7654.0,6020.0
1417.0,16655.0,Maharashtra Institute of Medical Education and Research,16807.0,18476.0,9811.0,6020.0
1418.0,16664.0,Maharaja's College Ernakulam,18897.0,22049.0,5313.0,6020.0
1419.0,16664.0,Institute of Hotel Management Catering & Nutrition Pusa,20322.0,14934.0,11400.0,6020.0
1420.0,16664.0,Government Law College Mumbai,17771.0,15173.0,11400.0,6020.0
1421.0,16678.0,(3) Vivekananda College University of Delhi,15424.0,15409.0,11400.0,6020.0
1422.0,16678.0,Ambalika Institute of Management and Technology,16296.0,15326.0,11400.0,6020.0
1423.0,16678.0,A V C College,21427.0,22470.0,4329.0,6020.0
1424.0,16695.0,Techno India College of Technology,16720.0,21124.0,6925.0,6020.0
1425.0,16695.0,Sri Bhagawan Mahaveer Jain College,15542.0,15428.0,11400.0,6020.0
1426.0,16704.0,De Paul Institute of Science & Technology,23502.0,17278.0,10272.0,6020.0
1427.0,16711.0,Indian Institute of Technology Central Organization,15828.0,15428.0,11400.0,6020.0
1428.0,16719.0,Guru Nanak College,19710.0,18495.0,9632.0,6020.0
1429.0,16719.0,Kadi Sarva Vishwavidyalaya,15383.0,15483.0,11400.0,6020.0
1430.0,16719.0,Zamorin's Guruvayurappan College,23689.0,20282.0,7202.0,6020.0
1431.0,16719.0,St Anns Group of Colleges Chirala,19531.0,18901.0,9273.0,6020.0
1432.0,16719.0,National Institute of Rehabilitation Training and Research,16030.0,15434.0,11400.0,6020.0
1433.0,16719.0,ASBM School of Business Management,18407.0,15206.0,11400.0,6020.0
1434.0,16734.0,Vijaya College Bangalore,21371.0,20025.0,7878.0,6020.0
1435.0,16734.0,Swami Vivekanand Institute of Engineering & Technology,21238.0,14936.0,11400.0,6020.0
1436.0,16743.0,MP Christian College of Engineering & Technology,15441.0,20254.0,8268.0,6020.0
1437.0,16761.0,Akula Sree Ramulu College of Engineering,11867.0,15798.0,11400.0,6020.0
1438.0,16773.0,Thanthai Periyar Government Institute of Technology,21406.0,19207.0,8820.0,6020.0
1439.0,16773.0,Rajmata Vijayaraje Scindia Krishi Vishwa Vidyalayadouble-dagger,19889.0,15121.0,11400.0,6020.0
1440.0,16781.0,Sai Vidya Institute of Technology,25997.0,19497.0,7852.0,6020.0
1441.0,16781.0,Nirmalagiri College Kuthuparamba,18063.0,21919.0,5834.0,6020.0
1442.0,16781.0,Monad University Hapur,20097.0,19799.0,8340.0,6020.0
1443.0,16790.0,Sri Ramswaroop Memorial College of Engineering and Management Lucknow,16343.0,16500.0,11095.0,6020.0
1444.0,16804.0,OPJS University in Rajasthan,16930.0,15457.0,11400.0,6020.0
1445.0,16821.0,Shri S'ad Vidya Mandal Institute of Technology,21840.0,20926.0,6745.0,6020.0
1446.0,16821.0,Tripura Medical College,20741.0,15091.0,11400.0,6020.0
1447.0,16821.0,BYL Nair Charitable Hospital & TN Medical College,20147.0,15143.0,11400.0,6020.0
1448.0,16821.0,K G Reddy College of Engineering & Technology,18388.0,19309.0,9095.0,6020.0
1449.0,16835.0,H N B Uttarakhand Medical Education University,21920.0,14994.0,11400.0,6020.0
1450.0,16835.0,Anand International College of Engineering,21160.0,18867.0,9285.0,6020.0
1451.0,16851.0,(3) Xavier Institute of Management Bhubaneswar,22083.0,14978.0,11400.0,6020.0
1452.0,16851.0,Delhi College of Arts and Commerce,17307.0,15479.0,11400.0,6020.0
1453.0,16851.0,Presidency College Bangalore,12980.0,15811.0,11400.0,6020.0
1454.0,16863.0,Shah & Anchor Kutchhi Engineering College,16489.0,15546.0,11400.0,6020.0
1455.0,16863.0,Army College of Medical Sciences Delhi,20999.0,15098.0,11400.0,6020.0
1456.0,16863.0,B M S Institute of Technology and Management,10273.0,16039.0,11400.0,6020.0
1457.0,16873.0,St Xavier's College Ranchi,19865.0,18114.0,10120.0,6020.0
1458.0,16873.0,Kameshwar Singh Darbhanga Sanskrit University,22063.0,15017.0,11400.0,6020.0
1459.0,16884.0,Sangam University,19984.0,19822.0,8447.0,6020.0
1460.0,16899.0,Institute of Mathematics and Applications Bhubaneswar,20797.0,20156.0,8020.0,6020.0
1461.0,16899.0,Holy Cross College Trichy,17915.0,21198.0,6997.0,6020.0
1462.0,16906.0,KM Music Conservatory,24364.0,14761.0,11400.0,6020.0
1463.0,16906.0,Shaheed Bhagat Singh College,20080.0,15265.0,11400.0,6020.0
1464.0,16906.0,Christ College Irinjalakuda,15525.0,20423.0,8283.0,6020.0
1465.0,16919.0,Samrat Ashok Technological Institute,20915.0,21475.0,11400.0,5051.0
1466.0,16930.0,Mailam Engineering College,21662.0,18379.0,9811.0,6020.0
1467.0,16930.0,Government College of Engineering Bargur,16584.0,19140.0,9484.0,6020.0
1468.0,16930.0,Shri Shankaracharya Institute of Professional Management and Technology,25390.0,20835.0,6390.0,6020.0
1469.0,16940.0,Thunchath Ezhuthachan Malayalam University,15647.0,15697.0,11400.0,6020.0
1470.0,16940.0,(3) Tata Institute of Fundamental Research Graduate School,23514.0,14916.0,11400.0,6020.0
1471.0,16940.0,Government Engineering College Wayanad,18777.0,18200.0,10179.0,6020.0
1472.0,16951.0,Madurai Medical College,25352.0,21964.0,11400.0,4895.0
1473.0,16951.0,Birla Institute of Applied Sciences,24006.0,19371.0,8538.0,6020.0
1474.0,16961.0,Government V Y T PG Autonomous College Durg,17739.0,22321.0,5553.0,6020.0
1475.0,16971.0,Byramjee Jeejeebhoy Medical College and Sassoon General Hospital,21678.0,15174.0,11400.0,6020.0
1476.0,16971.0,Arasu Engineering College Kumbakonam,21509.0,19606.0,8649.0,6020.0
1477.0,16977.0,Bharat Consortium Institute,20487.0,15322.0,11400.0,6020.0
1478.0,16986.0,Motilal Nehru College,15441.0,15792.0,11400.0,6020.0
1479.0,16986.0,St Martin's Engineering College,23286.0,18713.0,9384.0,6020.0
1480.0,16999.0,Coimbatore Institute of Engineering and Technology,26507.0,20585.0,6621.0,6020.0
1481.0,17005.0,Parvatibai Chowgule College,8781.0,19876.0,9461.0,6020.0
1482.0,17005.0,Cummins College of Engineering for Women Pune,16400.0,15730.0,11400.0,6020.0
1483.0,17005.0,V L B Janakiammal College of Arts and Science,10536.0,17693.0,10874.0,6020.0
1484.0,17005.0,Subbalakshmi Lakshmipathy College of Science,20524.0,15353.0,11400.0,6020.0
1485.0,17017.0,Institute of Engineering & Technology Alwar,25709.0,14707.0,11400.0,6020.0
1486.0,17017.0,Dhole Patil College of Engineering,16858.0,15704.0,11400.0,6020.0
1487.0,17031.0,Institute of Home Economics,22327.0,15176.0,11400.0,6020.0
1488.0,17031.0,Jesus & Mary College New Delhi,21125.0,15327.0,11400.0,6020.0
1489.0,17031.0,Hamdard Institute of Medical Sciences and Research,19308.0,15513.0,11400.0,6020.0
1490.0,17031.0,HMS Institue of Technology,23148.0,18444.0,9708.0,6020.0
1491.0,17031.0,Thakur College of Engineering and Technology,14683.0,15894.0,11400.0,6020.0
1492.0,17031.0,Mandsaur University,8037.0,16400.0,11400.0,6020.0
1493.0,17031.0,Marine Engineering & Research Institute,21275.0,15299.0,11400.0,6020.0
1494.0,17047.0,Amritsar College of Engineering & Technology,24584.0,14907.0,11400.0,6020.0
1495.0,17058.0,Pimpri Chinchwad College of Engineering Pune,18768.0,15587.0,11400.0,6020.0
1496.0,17058.0,Ganadipathy Tulsi Engineering College,22749.0,18979.0,9273.0,6020.0
1497.0,17058.0,Indian National Academy of Engineering,20441.0,15434.0,11400.0,6020.0
1498.0,17058.0,Government College Manimalakkunnu,18517.0,15603.0,11400.0,6020.0
1499.0,17069.0,V O Chidambaram College Tuticorin,18189.0,22544.0,5365.0,6020.0
1500.0,17069.0,Army Institute of Management Kolkata,23006.0,15807.0,11231.0,6020.0
1501.0,17076.0,Rajasthan College of Engineering for Women,23031.0,15148.0,11400.0,6020.0
1502.0,17076.0,Children University,21014.0,15396.0,11400.0,6020.0
1503.0,17102.0,Pune Institute of Business Management,22749.0,15229.0,11400.0,6020.0
1504.0,17102.0,Sri Devaraj Urs University Medical College,27705.0,19678.0,6580.0,6020.0
1505.0,17102.0,Shri Jagannath Sanskrit University,20282.0,15502.0,11400.0,6020.0
1506.0,17102.0,Ahmedabad Textile Industry's Research Association,22259.0,15278.0,11400.0,6020.0
1507.0,17119.0,Pt Deendayal Upadhyaya Institute for the Physically Handicapped,17810.0,15728.0,11400.0,6020.0
1508.0,17119.0,Jyothishmati Institute of Technology & Science,20423.0,18943.0,9575.0,6020.0
1509.0,17143.0,SCAD College of Engineering and Technology,19466.0,19309.0,9342.0,6020.0
1510.0,17143.0,AKS University Satna,18277.0,15714.0,11400.0,6020.0
1511.0,17163.0,Centre for Management Development India,23554.0,15182.0,11400.0,6020.0
1512.0,17163.0,Anjuman College of Engineering and Technology,19800.0,19889.0,8763.0,6020.0
1513.0,17172.0,Vidyavardhini's College of Engineering and Technology,19131.0,18589.0,10052.0,6020.0
1514.0,17197.0,Manipur Technical Universit,25279.0,15012.0,11400.0,6020.0
1515.0,17197.0,Bharat College of Arts and Commerce,19531.0,15682.0,11400.0,6020.0
1516.0,17197.0,DC School of Management and Technology Trivandrum,12458.0,16280.0,11400.0,6020.0
1517.0,17212.0,Sukumar Sengupta College,23110.0,15323.0,11400.0,6020.0
1518.0,17212.0,Brindavan College,26601.0,15743.0,11095.0,6020.0
1519.0,17232.0,MITRC Alwar Modern Institute of Technology & Research Centre Alwar,21824.0,18624.0,9887.0,6020.0
1520.0,17240.0,Acropolis Institute of Management Studies & Research Indore,19696.0,15718.0,11400.0,6020.0
1521.0,17252.0,Gurukul Vidyapeeth Institute of Engineering & Technology,25253.0,15072.0,11400.0,6020.0
1522.0,17252.0,R.G.Kar Medical College & Hospital Kolkata,25773.0,18161.0,11400.0,5567.0
1523.0,17252.0,Bahubali College of Engineering Shravanabelagola,22664.0,18397.0,10026.0,6020.0
1524.0,17252.0,Mahatma Gandhi Chitrakoot Gramoday Vishwavidyalaya,20628.0,15654.0,11400.0,6020.0
1525.0,17272.0,College of Technology and Engineering Maharana Pratap University of Agriculture and Technology,14055.0,16246.0,11400.0,6020.0
1526.0,17282.0,Thadomal Shahani Engineering College,21538.0,15586.0,11400.0,6020.0
1527.0,17294.0,Northern India Institute of Fashion Technology,21392.0,15619.0,11400.0,6020.0
1528.0,17294.0,S S Dempo College of Commerce and Economics Goa,20756.0,15670.0,11400.0,6020.0
1529.0,17297.0,Lourdes Matha College of Science and Technology,16720.0,19087.0,9974.0,6020.0
1530.0,17303.0,K Ramakrishnan College of Engineering,23629.0,20318.0,8060.0,6020.0
1531.0,17311.0,Dr G R Damodaran College of Science,15091.0,16235.0,11400.0,6020.0
1532.0,17321.0,AAA College of Engineering & Technology Sivakasi Virudhunagar,20225.0,21078.0,7600.0,6020.0
1533.0,17321.0,R A Podar College of Commerce & Economics,11384.0,16501.0,11400.0,6020.0
1534.0,17321.0,Regional Institute of Education Ajmer,21173.0,15671.0,11400.0,6020.0
1535.0,17321.0,Samalkha Group of Institutions Engineering MBA,15944.0,16179.0,11400.0,6020.0
1536.0,17333.0,MIT-World Peace University Pun,10399.0,18123.0,10874.0,6020.0
1537.0,17356.0,Narendra Deva University of Agriculture and Technology,20650.0,20722.0,11400.0,5275.0
1538.0,17367.0,I T S Engineering College Greater Noida,18274.0,16029.0,11400.0,6020.0
1539.0,17373.0,KCG College of Technology,10035.0,16667.0,11400.0,6020.0
1540.0,17373.0,Bethune College Kolkata,21927.0,15664.0,11400.0,6020.0
1541.0,17373.0,Pondicherry Institute of Medical Sciences,17362.0,16124.0,11400.0,6020.0
1542.0,17384.0,International School of Information Management,21186.0,15756.0,11400.0,6020.0
1543.0,17384.0,Dr Reddy's Institute of Life Sciences,24569.0,23359.0,3664.0,6020.0
1544.0,17392.0,(1) Atmiya Institute of Technology & Science,12663.0,16508.0,11400.0,6020.0
1545.0,17392.0,Symbiosis College of Nursing,24081.0,19059.0,9430.0,6020.0
1546.0,17403.0,Thanthai Hans Roever College,23502.0,21555.0,10083.0,5567.0
1547.0,17403.0,Dr K N Modi University,27567.0,14200.0,11400.0,6020.0
1548.0,17419.0,ICT Academy,16516.0,16247.0,11400.0,6020.0
1549.0,17419.0,Indian Institute of Information Technology Sri City,20463.0,15873.0,11400.0,6020.0
1550.0,17430.0,M Kumarasamy College of Engineering,16897.0,16228.0,11400.0,6020.0
1551.0,17438.0,M G R Government Film and Television Training Institute,8800.0,16836.0,11400.0,6020.0
1552.0,17438.0,MIT Engineering Management Arts Commerce & Science College in Pune,25809.0,22044.0,5499.0,6020.0
1553.0,17451.0,Presidency College of Hotel Management,23840.0,15557.0,11400.0,6020.0
1554.0,17451.0,Shri Guru Ram Rai Education Mission,23554.0,19143.0,9451.0,6020.0
1555.0,17463.0,Kushabhau Thakre Patrakarita Avam Jansanchar Vishwavidyalaya,19696.0,16020.0,11400.0,6020.0
1556.0,17475.0,Hooghly Engineering & Technology College,21687.0,20659.0,8182.0,6020.0
1557.0,17485.0,Palamuru University,18381.0,16161.0,11400.0,6020.0
1558.0,17488.0,PSG Polytechnic College,24906.0,21567.0,6522.0,6020.0
1559.0,17500.0,G Pulla Reddy College of Pharmacy Hyderabad,5492.0,20288.0,9937.0,6020.0
1560.0,17500.0,Shridhar University,26566.0,15099.0,11400.0,6020.0
1561.0,17500.0,Sydenham Institute of Management Studies Research and Entrepreneurship Education,22846.0,15722.0,11400.0,6020.0
1562.0,17500.0,Government Medical College Akola,25030.0,15451.0,11400.0,6020.0
1563.0,17517.0,Dr K N Modi institute of Engineering & Technology,22083.0,15832.0,11400.0,6020.0
1564.0,17517.0,Prof Ram Meghe College of Engineering & Management,14767.0,21805.0,7616.0,6020.0
1565.0,17517.0,National Insurance Academy,16960.0,16332.0,11400.0,6020.0
1566.0,17528.0,Praxis Business School Kolkata,17213.0,16311.0,11400.0,6020.0
1567.0,17528.0,Symbiosis College,19223.0,16759.0,11231.0,6020.0
1568.0,17528.0,VIVA College,18809.0,20268.0,8987.0,6020.0
